open,high,low,close,volume,close_time,quote,takers_buy_base,takers_buy_quote,predicted_close,actual_close,abs_error
50299.0,51500.0,50077.0,51487.06,5006.691965,2021-02-25 07:59:59.999000-05:00,253928753.62570435,2750.04184,139510873.31588942,0.7113832235336304,0.7390746474266052,0.027691423892974854
46276.88,47568.18,46156.24,47525.07,3534.299991,2021-02-26 19:59:59.999000-05:00,165803625.84097624,1665.015671,78110640.54767086,0.653423547744751,0.6787838339805603,0.025360286235809326
49752.97,50998.0,49752.97,50909.41,5488.749346,2021-03-03 03:59:59.999000-05:00,277024353.58012754,3143.494511,158582078.01920918,0.7050352096557617,0.7302843332290649,0.025249123573303223
52020.24,53760.0,51981.26,53575.35,7510.120433,2021-03-08 20:59:59.999000-05:00,399283702.0698572,3768.113098,200164678.25920823,0.7373780012130737,0.7708527445793152,0.033474743366241455
53725.49,54815.84,53664.21,54779.99,4188.622682,2021-03-09 08:59:59.999000-05:00,227723165.8660782,2150.280537,116843910.89693138,0.7631052732467651,0.7891840934753418,0.02607882022857666
55219.99,56333.0,55139.01,56262.56,5022.454307,2021-03-10 08:59:59.999000-05:00,280601614.94202185,2834.61204,158395300.22812158,0.7860507965087891,0.8117448091506958,0.02569401264190674
54474.27,55612.95,54414.4,55530.6,3587.14363,2021-03-11 05:59:59.999000-05:00,197503390.7697289,1736.73689,95653283.58413024,0.7753641605377197,0.800606369972229,0.025242209434509277
56802.88,57682.0,56531.67,57519.86,4910.646052,2021-03-11 13:59:59.999000-05:00,281082821.1391341,2879.094972,164857199.07505494,0.8059622049331665,0.8308775424957275,0.024915337562561035
57610.77,59850.0,57446.81,59448.19,12696.973243,2021-03-13 05:59:59.999000-05:00,750024013.9572548,6970.798827,411352961.91663015,0.8197531700134277,0.8602215051651001,0.04046833515167236
60773.56,61844.0,60651.74,61648.26,6042.502819,2021-03-13 15:59:59.999000-05:00,370846057.0417551,3694.468128,226772352.2601736,0.8663418292999268,0.8937006592750549,0.027358829975128174
54088.44,55334.77,53650.0,55060.06,4606.992765,2021-03-16 01:59:59.999000-05:00,251599927.6503421,1980.46517,108056129.30196051,0.7659187316894531,0.7934460043907166,0.027527272701263428
55542.5,57576.28,55542.5,57575.51,6667.370984,2021-03-17 13:59:59.999000-05:00,378321072.8944184,3591.510233,203764983.5729004,0.789415717124939,0.8317244052886963,0.042308688163757324
57863.13,59637.39,57700.0,59533.68,5520.693523,2021-03-18 10:59:59.999000-05:00,324789182.97982675,2966.635655,174573742.5630509,0.8228089809417725,0.8615224361419678,0.03871345520019531
54961.85,56220.0,54949.27,56167.46,4967.786007,2021-03-27 11:59:59.999000-05:00,276296469.26793605,2782.791952,154797598.87943918,0.7824505567550659,0.8102976679801941,0.027847111225128174
55911.99,57230.0,55911.99,57126.15,4953.178951,2021-03-29 03:59:59.999000-05:00,280273899.5482879,2864.444517,162139540.48968717,0.7954753637313843,0.8248863220214844,0.029410958290100098
57940.0,58923.26,57842.82,58873.91,4935.511609,2021-03-30 04:59:59.999000-05:00,288798913.0436248,2774.32116,162370557.67149478,0.825424075126648,0.8514825105667114,0.026058435440063477
58710.96,59800.0,58651.08,59687.56,3882.816028,2021-03-31 01:59:59.999000-05:00,230554277.57013243,2264.648834,134482173.04852253,0.8352844715118408,0.8638640642166138,0.02857959270477295
58588.15,59430.54,58586.73,59304.75,3850.195299,2021-03-31 10:59:59.999000-05:00,227594348.7508486,2062.22434,121908008.9149421,0.8333022594451904,0.8580387234687805,0.024736464023590088
58891.25,60200.0,58842.28,59718.72,7510.632223,2021-04-01 21:59:59.999000-05:00,448366753.7955957,4532.36892,270623393.0212997,0.8390759229660034,0.864338219165802,0.025262296199798584
58113.07,59175.01,58113.06,59170.68,4931.302768,2021-04-05 09:59:59.999000-05:00,289270713.2084448,2688.41601,157727067.17897707,0.82630455493927,0.8559985756874084,0.029694020748138428
56421.17,57556.0,56311.77,57472.09,3327.120686,2021-04-08 07:59:59.999000-05:00,189846329.20798048,1781.570741,101663502.07083435,0.802870512008667,0.8301506042480469,0.027280092239379883
59229.5,61232.83,59229.5,61074.09,11794.107861,2021-04-09 23:59:59.999000-05:00,711859089.9766872,7181.996279,433326437.0194633,0.8435224294662476,0.88496333360672,0.04144090414047241
59029.17,59842.63,59008.39,59769.13,1807.215923,2021-04-10 18:59:59.999000-05:00,107592009.02594703,844.572698,50282716.56977394,0.8399757146835327,0.8651053309440613,0.025129616260528564
61050.99,62878.0,61046.45,62711.51,11272.865488,2021-04-13 03:59:59.999000-05:00,702208842.7576287,6269.806143,390393025.5268693,0.8696190118789673,0.9098803997039795,0.04026138782501221
63208.64,63865.0,63063.32,63749.19,2653.389128,2021-04-13 22:59:59.999000-05:00,168468281.54963318,1391.331807,88359937.43990219,0.9006999731063843,0.9256711006164551,0.0249711275100708
63568.41,64151.97,63431.98,64099.99,3544.018237,2021-04-14 05:59:59.999000-05:00,226423836.9661013,1676.97966,107146584.46650304,0.9052581787109375,0.9310093522071838,0.025751173496246338
62733.84,63573.02,62726.02,63363.29,4049.453314,2021-04-15 14:59:59.999000-05:00,255772696.91081375,2317.376709,146387581.41063187,0.8941744565963745,0.919798731803894,0.02562427520751953
58804.21,58984.69,50931.3,55014.46,15734.66463,2021-04-17 22:59:59.999000-05:00,864567947.1705339,6869.566655,376364690.5702284,0.8381505012512207,0.7927521467208862,0.04539835453033447
53299.32,54999.71,53200.0,54947.24,6205.208238,2021-04-18 07:59:59.999000-05:00,336719461.98455244,3068.227805,166457106.56284088,0.7596546411514282,0.791729211807251,0.032074570655822754
54410.57,55313.9,54230.38,55220.29,3227.006177,2021-04-20 03:59:59.999000-05:00,176879074.06412944,1651.939526,90575312.06097849,0.7708553075790405,0.7958843111991882,0.025029003620147705
54889.15,56239.31,54824.81,55908.52,4372.322489,2021-04-20 05:59:59.999000-05:00,243623878.8373171,2324.239174,129480838.11491188,0.7806870937347412,0.8063573241233826,0.025670230388641357
53901.46,55223.0,53891.21,54866.62,4204.499508,2021-04-22 06:59:59.999000-05:00,230201060.7553057,2133.13329,116763418.14504772,0.764947772026062,0.7905023694038391,0.0255545973777771
48226.86,49665.32,48130.03,49455.53,6387.862039,2021-04-23 05:59:59.999000-05:00,314295004.74105966,3080.91687,151549230.99189875,0.6788501739501953,0.7081602215766907,0.02931004762649536
47598.87,48812.33,47507.31,48689.03,5607.322321,2021-04-25 17:59:59.999000-05:00,270346174.3032862,2355.330767,113422896.79409808,0.671974778175354,0.6964961886405945,0.02452141046524048
49066.76,50989.0,48753.44,50900.0,6885.231102,2021-04-25 19:59:59.999000-05:00,345383279.9469252,3694.887777,185343645.91743535,0.6912133693695068,0.7301411628723145,0.03892779350280762
54655.81,55990.0,54409.7,55989.31,6279.54733,2021-04-30 08:59:59.999000-05:00,346789777.90224296,3519.052737,194427055.1606197,0.777123212814331,0.8075867295265198,0.03046351671218872
55952.19,57258.15,55952.19,57180.06,7194.74996,2021-04-30 10:59:59.999000-05:00,407921312.7863559,3855.553137,218599152.36869368,0.7955904006958008,0.8257067203521729,0.03011631965637207
56578.21,57600.0,56525.0,57407.86,2646.729041,2021-05-02 19:59:59.999000-05:00,151416158.41004777,1321.477099,75595225.97146362,0.8046153783798218,0.82917320728302,0.024557828903198242
57945.55,58848.0,57814.34,58787.87,4220.139368,2021-05-03 02:59:59.999000-05:00,246777717.0623497,2294.827634,134150469.55201869,0.8251268863677979,0.8501732349395752,0.025046348571777344
53205.05,54886.69,52900.0,54566.58,4712.583978,2021-05-04 19:59:59.999000-05:00,254730898.0553439,2182.821405,118024728.77342664,0.7568775415420532,0.7859365940093994,0.02905905246734619
56464.74,57586.48,56228.24,57459.27,4593.538392,2021-05-07 07:59:59.999000-05:00,261530970.4146584,2347.295942,133682017.1887728,0.8037129640579224,0.829955518245697,0.026242554187774658
57519.25,58300.0,57132.65,58300.0,5939.71809,2021-05-07 11:59:59.999000-05:00,343201041.38405776,3209.715601,185534903.6683384,0.8180427551269531,0.8427491784095764,0.02470642328262329
56831.59,58320.0,56700.0,58296.36,5490.741237,2021-05-10 10:59:59.999000-05:00,315255459.1155902,2691.378902,154640891.6267111,0.8091285228729248,0.8426937460899353,0.0335652232170105
52938.97,52950.55,48600.0,49631.32,13998.375522,2021-05-12 18:59:59.999000-05:00,715069364.2374915,6147.547046,314479948.36282474,0.7491528987884521,0.7108352780342102,0.03831762075424194
49661.12,50600.0,49305.43,50522.52,10088.97455,2021-05-12 20:59:59.999000-05:00,505260633.4154048,4989.688021,249873696.04677385,0.6914231777191162,0.7243969440460205,0.0329737663269043
42610.25,42699.44,40500.15,40843.52,13344.376932,2021-05-18 20:59:59.999000-05:00,552531128.730717,5561.780925,230178973.69758883,0.6019492149353027,0.5771086812019348,0.02484053373336792
38700.0,39295.51,32488.89,35234.62,30946.526664,2021-05-19 07:59:59.999000-05:00,1123955118.5611074,13437.44501,491212877.0094482,0.5335918664932251,0.491756409406662,0.04183545708656311
35863.06,37598.82,33993.7,37521.32,24199.620197,2021-05-19 09:59:59.999000-05:00,858701434.0227222,12767.386208,453653369.8035596,0.487414687871933,0.5265538096427917,0.039139121770858765
37310.14,40118.81,36111.0,39580.68,24998.731071,2021-05-19 11:59:59.999000-05:00,958481252.3190702,12930.309812,495955276.6633237,0.515526533126831,0.5578917264938354,0.042365193367004395
39070.57,39264.46,36600.01,36690.09,10416.878191,2021-05-19 18:59:59.999000-05:00,393986224.9508225,5308.62872,200983863.02591836,0.5455105304718018,0.5139047503471375,0.03160578012466431
40476.68,41975.0,40086.09,41699.99,12123.205654,2021-05-20 07:59:59.999000-05:00,501811327.1157517,6208.958529,256964949.76578644,0.564183235168457,0.5901418924331665,0.025958657264709473
41432.88,41450.0,38110.0,39311.8,19028.564893,2021-05-20 11:59:59.999000-05:00,752470655.1730969,8639.945354,341725458.987064,0.5795960426330566,0.5538000464439392,0.02579599618911743
41112.03,41789.4,36600.0,37837.27,32595.276331,2021-05-21 09:59:59.999000-05:00,1250882884.0409548,14643.381179,562909213.5830487,0.5752675533294678,0.5313616991043091,0.04390585422515869
37911.73,39787.96,37729.7,39606.1,10517.792354,2021-05-24 14:59:59.999000-05:00,408708639.12798274,5935.210454,230672962.40982693,0.5278782844543457,0.558278501033783,0.030400216579437256
34672.52,36736.0,34658.97,36357.11,17365.212501,2021-06-09 10:59:59.999000-05:00,627867794.8847764,8909.263148,321847631.35151017,0.4801865518093109,0.5088376998901367,0.028651148080825806
37650.0,39380.0,37636.18,39250.0,15118.027888,2021-06-13 15:59:59.999000-05:00,584721456.1901047,8809.823577,340612677.36167586,0.5231773853302002,0.5528596639633179,0.029682278633117676
32860.66,34599.0,32804.98,34406.39,11638.670687,2021-06-27 17:59:59.999000-05:00,395102296.4059956,6779.269466,230079859.6197851,0.4508189857006073,0.47915297746658325,0.028333991765975952
35381.02,36884.36,35205.78,36767.47,11104.968812,2021-07-25 19:59:59.999000-05:00,399363250.056748,6120.712774,220027382.210813,0.4903312921524048,0.5150822401046753,0.024750947952270508
36758.73,39799.97,36702.63,38313.4,22923.445636,2021-07-25 20:59:59.999000-05:00,878261259.2744366,12794.879246,490166498.7814478,0.5118551850318909,0.538607120513916,0.026751935482025146
38961.01,40500.0,38772.0,40440.99,7207.661613,2021-07-28 13:59:59.999000-05:00,286746694.92022496,3828.36463,152369647.71127987,0.5451861023902893,0.5709832906723022,0.02579718828201294
40777.19,42455.73,40700.0,42199.98,9361.970979,2021-08-06 10:59:59.999000-05:00,390037063.3782784,5420.202478,225978114.4417808,0.5704562664031982,0.5977503657341003,0.0272940993309021
46459.86,47886.0,46390.0,47588.0,7305.581129,2021-08-13 15:59:59.999000-05:00,346042082.8984608,4097.273256,193863746.85954985,0.6548216342926025,0.6797414422035217,0.02491980791091919
50590.55,50789.0,47300.0,47374.1,15798.199276,2021-09-07 09:59:59.999000-05:00,783162527.6159548,7430.36644,369060902.2097942,0.7174398899078369,0.6764864921569824,0.04095339775085449
44629.42,46880.0,44565.86,46140.01,8396.49203,2021-09-13 08:59:59.999000-05:00,385343590.3127436,4417.14101,202739787.6414598,0.6294683218002319,0.6577069759368896,0.028238654136657715
46140.01,46249.37,43370.0,43933.32,13849.29924,2021-09-13 09:59:59.999000-05:00,613553474.650883,6958.66874,308296207.2950414,0.6554216146469116,0.6241270899772644,0.03129452466964722
41666.68,42824.0,41554.09,42762.58,3673.961279,2021-09-20 20:59:59.999000-05:00,155176784.16741037,1913.404749,80839383.46754678,0.5799479484558105,0.6063116192817688,0.026363670825958252
44517.28,44528.95,42331.24,42350.81,13215.49351,2021-09-24 04:59:59.999000-05:00,570593826.2994545,6865.60311,296363551.2420461,0.6267879009246826,0.6000455617904663,0.02674233913421631
41607.53,43746.9,41500.68,43251.33,7240.36882,2021-09-26 04:59:59.999000-05:00,309048649.7153076,3803.87333,162313955.2123907,0.5833792686462402,0.613749086856842,0.030369818210601807
44905.99,47786.7,44829.4,47081.46,12252.88214,2021-10-01 05:59:59.999000-05:00,572013095.1732932,6784.7405,316434344.5157655,0.6325427293777466,0.6720333099365234,0.039490580558776855
51306.57,52829.0,51259.84,52741.68,7188.98039,2021-10-06 07:59:59.999000-05:00,375179030.3929646,4098.25453,213846344.0920867,0.7271139621734619,0.7581665515899658,0.031052589416503906
52741.68,55555.0,52610.2,53997.0,13067.382057,2021-10-06 08:59:59.999000-05:00,707863186.6244173,7200.09743,390073669.9534723,0.7493822574615479,0.7772691249847412,0.02788686752319336
56462.83,57429.01,56462.82,57222.78,4727.33454,2021-10-11 08:59:59.999000-05:00,269457490.7478789,2255.60159,128581558.1682507,0.8017793893814087,0.8263567686080933,0.02457737922668457
55361.08,56093.88,55096.42,56074.08,1832.45814,2021-10-12 16:59:59.999000-05:00,101961841.9084374,935.58944,52068840.7162446,0.7825028896331787,0.8088766932487488,0.02637380361557007
57186.79,58086.98,56818.05,58029.33,2842.96638,2021-10-14 13:59:59.999000-05:00,163438388.8664092,1506.47585,86674773.7632044,0.8138725757598877,0.8386303186416626,0.024757742881774902
57258.62,59333.0,57095.82,59086.91,8281.429722,2021-10-14 21:59:59.999000-05:00,484449692.3230405,4991.546154,291907422.8447188,0.8145606517791748,0.8547238111495972,0.04016315937042236
60038.36,61533.0,60001.91,61456.49,7800.019303,2021-10-15 11:59:59.999000-05:00,474105077.8810526,4421.520712,268731015.0186327,0.8546984195709229,0.8907824158668518,0.036083996295928955
